player_id,name,team,statistic,value,year,league
guzmacr01,Cristian Guzman,Minnesota Twins,Triples,14.0,2001,American
bondsba01,Barry Bonds,San Francisco Giants,Base on Balls,177.0,2001,National
walkela01,Larry Walker,Colorado Rockies,Batting Average,0.35,2001,National
berkmla01,Lance Berkman,Houston Astros,Doubles,55.0,2001,National
aurilri01,Rich Aurilia,San Francisco Giants,Hits,206.0,2001,National
bondsba01,Barry Bonds,San Francisco Giants,Home Runs,73.0,2001,National
bondsba01,Barry Bonds,San Francisco Giants,On Base Percentage,0.515,2001,National
sosasa01,Sammy Sosa,Chicago Cubs,RBI,160.0,2001,National
sosasa01,Sammy Sosa,Chicago Cubs,Runs,146.0,2001,National
bondsba01,Barry Bonds,San Francisco Giants,Slugging Average,0.863,2001,National
pierrju01,Juan Pierre,Colorado Rockies,Stolen Bases,46.0,2001,National
rolliji01,Jimmy Rollins,Philadelphia Phillies,Stolen Bases,46.0,2001,National
sosasa01,Sammy Sosa,Chicago Cubs,Total Bases,425.0,2001,National
rolliji01,Jimmy Rollins,Philadelphia Phillies,Triples,12.0,2001,National
thomeji01,Jim Thome,Cleveland Indians,Base on Balls,122.0,2002,American
ramirma02,Manny Ramirez,Boston Red Sox,Batting Average,0.349,2002,American
anderga01,Garret Anderson,Anaheim Angels,Doubles,56.0,2002,American
garcino01,Nomar Garciaparra,Boston Red Sox,Doubles,56.0,2002,American
soriaal01,Alfonso Soriano,New York Yankees,Hits,209.0,2002,American
rodrial01,Alex Rodriguez,Texas Rangers,Home Runs,57.0,2002,American
ramirma02,Manny Ramirez,Boston Red Sox,On Base Percentage,0.45,2002,American
rodrial01,Alex Rodriguez,Texas Rangers,RBI,142.0,2002,American
soriaal01,Alfonso Soriano,New York Yankees,Runs,128.0,2002,American
thomeji01,Jim Thome,Cleveland Indians,Slugging Average,0.677,2002,American
soriaal01,Alfonso Soriano,New York Yankees,Stolen Bases,41.0,2002,American
rodrial01,Alex Rodriguez,Texas Rangers,Total Bases,389.0,2002,American
damonjo01,Johnny Damon,Boston Red Sox,Triples,11.0,2002,American
bondsba01,Barry Bonds,San Francisco Giants,Base on Balls,198.0,2002,National
bondsba01,Barry Bonds,San Francisco Giants,Batting Average,0.37,2002,National
abreubo01,Bobby Abreu,Philadelphia Phillies,Doubles,50.0,2002,National
guerrvl01,Vladimir Guerrero,Montreal Expos,Hits,206.0,2002,National
sosasa01,Sammy Sosa,Chicago Cubs,Home Runs,49.0,2002,National
bondsba01,Barry Bonds,San Francisco Giants,On Base Percentage,0.582,2002,National
berkmla01,Lance Berkman,Houston Astros,RBI,128.0,2002,National
sosasa01,Sammy Sosa,Chicago Cubs,Runs,122.0,2002,National
bondsba01,Barry Bonds,San Francisco Giants,Slugging Average,0.799,2002,National
castilu01,Luis Castillo,Florida Marlins,Stolen Bases,48.0,2002,National
guerrvl01,Vladimir Guerrero,Montreal Expos,Total Bases,364.0,2002,National
rolliji01,Jimmy Rollins,Philadelphia Phillies,Triples,10.0,2002,National
giambja01,Jason Giambi,New York Yankees,Base on Balls,129.0,2003,American
muellbi02,Bill Mueller,Boston Red Sox,Batting Average,0.326,2003,American
anderga01,Garret Anderson,Anaheim Angels,Doubles,49.0,2003,American
wellsve01,Vernon Wells,Toronto Blue Jays,Doubles,49.0,2003,American
wellsve01,Vernon Wells,Toronto Blue Jays,Hits,215.0,2003,American
rodrial01,Alex Rodriguez,Texas Rangers,Home Runs,47.0,2003,American
ramirma02,Manny Ramirez,Boston Red Sox,On Base Percentage,0.427,2003,American
delgaca01,Carlos Delgado,Toronto Blue Jays,RBI,145.0,2003,American
rodrial01,Alex Rodriguez,Texas Rangers,Runs,124.0,2003,American
rodrial01,Alex Rodriguez,Texas Rangers,Slugging Average,0.6,2003,American
crawfca02,Carl Crawford,Tampa Bay Rays,Stolen Bases,55.0,2003,American
wellsve01,Vernon Wells,Toronto Blue Jays,Total Bases,373.0,2003,American
guzmacr01,Cristian Guzman,Minnesota Twins,Triples,14.0,2003,American
bondsba01,Barry Bonds,San Francisco Giants,Base on Balls,148.0,2003,National
pujolal01,Albert Pujols,St. Louis Cardinals,Batting Average,0.359,2003,National
pujolal01,Albert Pujols,St. Louis Cardinals,Doubles,51.0,2003,National
pujolal01,Albert Pujols,St. Louis Cardinals,Hits,212.0,2003,National
thomeji01,Jim Thome,Philadelphia Phillies,Home Runs,47.0,2003,National
bondsba01,Barry Bonds,San Francisco Giants,On Base Percentage,0.529,2003,National
wilsopr01,Preston Wilson,Colorado Rockies,RBI,141.0,2003,National
pujolal01,Albert Pujols,St. Louis Cardinals,Runs,137.0,2003,National
bondsba01,Barry Bonds,San Francisco Giants,Slugging Average,0.749,2003,National
pierrju01,Juan Pierre,Florida Marlins,Stolen Bases,45.0,2003,National
pujolal01,Albert Pujols,St. Louis Cardinals,Total Bases,394.0,2003,National
finlest01,Steve Finley,Arizona Diamondbacks,Triples,10.0,2003,National
furcara02,Rafael Furcal,Atlanta Braves,Triples,10.0,2003,National
chaveer01,Eric Chavez,Oakland Athletics,Base on Balls,95.0,2004,American
suzukic01,Ichiro Suzuki,Seattle Mariners,Batting Average,0.372,2004,American
roberbr01,Brian Roberts,Baltimore Orioles,Doubles,50.0,2004,American
suzukic01,Ichiro Suzuki,Seattle Mariners,Hits,262.0,2004,American
ramirma02,Manny Ramirez,Boston Red Sox,Home Runs,43.0,2004,American
morame01,Melvin Mora,Baltimore Orioles,On Base Percentage,0.419,2004,American
tejadmi01,Miguel Tejada,Baltimore Orioles,RBI,150.0,2004,American
guerrvl01,Vladimir Guerrero,Anaheim Angels,Runs,124.0,2004,American
ramirma02,Manny Ramirez,Boston Red Sox,Slugging Average,0.613,2004,American
crawfca02,Carl Crawford,Tampa Bay Rays,Stolen Bases,59.0,2004,American
guerrvl01,Vladimir Guerrero,Anaheim Angels,Total Bases,366.0,2004,American
crawfca02,Carl Crawford,Tampa Bay Rays,Triples,19.0,2004,American
bondsba01,Barry Bonds,San Francisco Giants,Base on Balls,232.0,2004,National
bondsba01,Barry Bonds,San Francisco Giants,Batting Average,0.362,2004,National
overbly01,Lyle Overbay,Milwaukee Brewers,Doubles,53.0,2004,National
pierrju01,Juan Pierre,Florida Marlins,Hits,221.0,2004,National
beltrad01,Adrian Beltre,Los Angeles Dodgers,Home Runs,48.0,2004,National
bondsba01,Barry Bonds,San Francisco Giants,On Base Percentage,0.609,2004,National
castivi02,Vinny Castilla,Colorado Rockies,RBI,131.0,2004,National
pujolal01,Albert Pujols,St. Louis Cardinals,Runs,133.0,2004,National
bondsba01,Barry Bonds,San Francisco Giants,Slugging Average,0.812,2004,National
podsesc01,Scott Podsednik,Milwaukee Brewers,Stolen Bases,70.0,2004,National
pujolal01,Albert Pujols,St. Louis Cardinals,Total Bases,389.0,2004,National
pierrju01,Juan Pierre,Florida Marlins,Triples,12.0,2004,National
rolliji01,Jimmy Rollins,Philadelphia Phillies,Triples,12.0,2004,National
wilsoja02,Jack Wilson,Pittsburgh Pirates,Triples,12.0,2004,National
giambja01,Jason Giambi,New York Yankees,Base on Balls,108.0,2005,American
youngmi02,Michael Young,Texas Rangers,Batting Average,0.331,2005,American
tejadmi01,Miguel Tejada,Baltimore Orioles,Doubles,50.0,2005,American
youngmi02,Michael Young,Texas Rangers,Hits,221.0,2005,American
rodrial01,Alex Rodriguez,New York Yankees,Home Runs,48.0,2005,American
giambja01,Jason Giambi,New York Yankees,On Base Percentage,0.44,2005,American
ortizda01,David Ortiz,Boston Red Sox,RBI,148.0,2005,American
rodrial01,Alex Rodriguez,New York Yankees,Runs,124.0,2005,American
rodrial01,Alex Rodriguez,New York Yankees,Slugging Average,0.61,2005,American
figgich01,Chone Figgins,Los Angeles Angels,Stolen Bases,62.0,2005,American
teixema01,Mark Teixeira,Texas Rangers,Total Bases,370.0,2005,American
crawfca02,Carl Crawford,Tampa Bay Rays,Triples,15.0,2005,American
gilesbr02,Brian Giles,San Diego Padres,Base on Balls,119.0,2005,National
leede02,Derrek Lee,Chicago Cubs,Batting Average,0.335,2005,National
leede02,Derrek Lee,Chicago Cubs,Doubles,50.0,2005,National
leede02,Derrek Lee,Chicago Cubs,Hits,199.0,2005,National
jonesan01,Andruw Jones,Atlanta Braves,Home Runs,51.0,2005,National
heltoto01,Todd Helton,Colorado Rockies,On Base Percentage,0.445,2005,National
jonesan01,Andruw Jones,Atlanta Braves,RBI,128.0,2005,National
pujolal01,Albert Pujols,St. Louis Cardinals,Runs,129.0,2005,National
leede02,Derrek Lee,Chicago Cubs,Slugging Average,0.662,2005,National
reyesjo01,Jose Reyes,New York Mets,Stolen Bases,60.0,2005,National
leede02,Derrek Lee,Chicago Cubs,Total Bases,393.0,2005,National
reyesjo01,Jose Reyes,New York Mets,Triples,17.0,2005,National
ortizda01,David Ortiz,Boston Red Sox,Base on Balls,119.0,2006,American
mauerjo01,Joe Mauer,Minnesota Twins,Batting Average,0.347,2006,American
sizemgr01,Grady Sizemore,Cleveland Indians,Doubles,53.0,2006,American
suzukic01,Ichiro Suzuki,Seattle Mariners,Hits,224.0,2006,American
ortizda01,David Ortiz,Boston Red Sox,Home Runs,54.0,2006,American
ramirma02,Manny Ramirez,Boston Red Sox,On Base Percentage,0.439,2006,American
ortizda01,David Ortiz,Boston Red Sox,RBI,137.0,2006,American
sizemgr01,Grady Sizemore,Cleveland Indians,Runs,134.0,2006,American
hafnetr01,Travis Hafner,Cleveland Indians,Slugging Average,0.659,2006,American
crawfca02,Carl Crawford,Tampa Bay Rays,Stolen Bases,58.0,2006,American
ortizda01,David Ortiz,Boston Red Sox,Total Bases,355.0,2006,American
crawfca02,Carl Crawford,Tampa Bay Rays,Triples,16.0,2006,American
bondsba01,Barry Bonds,San Francisco Giants,Base on Balls,115.0,2006,National
sanchfr01,Freddy Sanchez,Pittsburgh Pirates,Batting Average,0.344,2006,National
sanchfr01,Freddy Sanchez,Pittsburgh Pirates,Doubles,53.0,2006,National
pierrju01,Juan Pierre,Chicago Cubs,Hits,204.0,2006,National
howarry01,Ryan Howard,Philadelphia Phillies,Home Runs,58.0,2006,National
bondsba01,Barry Bonds,San Francisco Giants,On Base Percentage,0.454,2006,National
howarry01,Ryan Howard,Philadelphia Phillies,RBI,149.0,2006,National
utleych01,Chase Utley,Philadelphia Phillies,Runs,131.0,2006,National
pujolal01,Albert Pujols,St. Louis Cardinals,Slugging Average,0.671,2006,National
reyesjo01,Jose Reyes,New York Mets,Stolen Bases,64.0,2006,National
howarry01,Ryan Howard,Philadelphia Phillies,Total Bases,383.0,2006,National
reyesjo01,Jose Reyes,New York Mets,Triples,17.0,2006,National
ortizda01,David Ortiz,Boston Red Sox,Base on Balls,111.0,2007,American
ordonma01,Magglio Ordonez,Detroit Tigers,Batting Average,0.363,2007,American
ordonma01,Magglio Ordonez,Detroit Tigers,Doubles,54.0,2007,American
suzukic01,Ichiro Suzuki,Seattle Mariners,Hits,238.0,2007,American
rodrial01,Alex Rodriguez,New York Yankees,Home Runs,54.0,2007,American
ortizda01,David Ortiz,Boston Red Sox,On Base Percentage,0.445,2007,American
rodrial01,Alex Rodriguez,New York Yankees,RBI,156.0,2007,American
rodrial01,Alex Rodriguez,New York Yankees,Runs,143.0,2007,American
rodrial01,Alex Rodriguez,New York Yankees,Slugging Average,0.645,2007,American
crawfca02,Carl Crawford,Tampa Bay Rays,Stolen Bases,50.0,2007,American
roberbr01,Brian Roberts,Baltimore Orioles,Stolen Bases,50.0,2007,American
rodrial01,Alex Rodriguez,New York Yankees,Total Bases,376.0,2007,American
grandcu01,Curtis Granderson,Detroit Tigers,Triples,23.0,2007,American
bondsba01,Barry Bonds,San Francisco Giants,Base on Balls,132.0,2007,National
hollima01,Matt Holliday,Colorado Rockies,Batting Average,0.34,2007,National
hollima01,Matt Holliday,Colorado Rockies,Doubles,50.0,2007,National
hollima01,Matt Holliday,Colorado Rockies,Hits,216.0,2007,National
fieldpr01,Prince Fielder,Milwaukee Brewers,Home Runs,50.0,2007,National
heltoto01,Todd Helton,Colorado Rockies,On Base Percentage,0.434,2007,National
hollima01,Matt Holliday,Colorado Rockies,RBI,137.0,2007,National
rolliji01,Jimmy Rollins,Philadelphia Phillies,Runs,139.0,2007,National
fieldpr01,Prince Fielder,Milwaukee Brewers,Slugging Average,0.618,2007,National
reyesjo01,Jose Reyes,New York Mets,Stolen Bases,78.0,2007,National
hollima01,Matt Holliday,Colorado Rockies,Total Bases,386.0,2007,National
rolliji01,Jimmy Rollins,Philadelphia Phillies,Triples,20.0,2007,National
custja01,Jack Cust,Oakland Athletics,Base on Balls,111.0,2008,American
mauerjo01,Joe Mauer,Minnesota Twins,Batting Average,0.33,2008,American
pedrodu01,Dustin Pedroia,Boston Red Sox,Doubles,54.0,2008,American
pedrodu01,Dustin Pedroia,Boston Red Sox,Hits,213.0,2008,American
